Id,recipe_name,additional_phrase,ing_name,Ing_quantity,Ing_unit,source,audio
87,مصالحے دار بھاجی,,میتھی ,1,پاؤ ,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,گڑ,1,کھانے کا چمچہ,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,ثابت لال مرچ (چھوٹی),8,عدد,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,نمک,1,چائے کا چمچہ,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,ہری مرچ,4,عدد,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,رائی ,1,چائے کا چمچہ,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,زیره,1,چائے کا چمچہ,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,ہلدی,1,چائے کا چمچہ,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,پسی لال مرچ,1,چائے کا چمچہ,hum masala,dataset\Masalaydar Bhaji.wav
87,مصالحے دار بھاجی,,تیل,1/2,کپ,hum masala,dataset\Masalaydar Bhaji.wav
88,انین سوپ,انین سوپ بنانے کے اجزاء,پیاز,1,پاؤ ,hum masala,dataset\onion soup.wav
88,انین سوپ,,تیل,1,کھانے کا چمچہ,hum masala,dataset\onion soup.wav
88,انین سوپ,,نمک,1/2,چائے کا چمچہ,hum masala,dataset\onion soup.wav
88,انین سوپ,,چکن کی یخنی,4,گلاس ,hum masala,dataset\onion soup.wav
88,انین سوپ,,پسی سفید مرچ,1,چائے کا چمچہ,hum masala,dataset\onion soup.wav
88,انین سوپ,,چکن پاؤڈر,1,کھانے کا چمچہ,hum masala,dataset\onion soup.wav
89,چنے کا پلاؤ,چنے کا پلاؤبنانے کے اجزاء,چاول,½,کلو,kfoods,dataset\chanay ka pulaoo - kfoods.wav
89,چنے کا پلاؤ,,پیاز,½,پاؤ,kfoods,dataset\chanay ka pulaoo - kfoods.wav
89,چنے کا پلاؤ,,چنے,1,پاؤ,kfoods,dataset\chanay ka pulaoo - kfoods.wav
89,چنے کا پلاؤ,,ادرک,½,چھٹانک,kfoods,dataset\chanay ka pulaoo - kfoods.wav
89,چنے کا پلاؤ,,گھی,1,پاؤ,kfoods,dataset\chanay ka pulaoo - kfoods.wav
89,چنے کا پلاؤ,,بڑی الائچی,3,عدد,kfoods,dataset\chanay ka pulaoo - kfoods.wav
89,چنے کا پلاؤ,,سیاہ مرچ,8,عدد,kfoods,dataset\chanay ka pulaoo - kfoods.wav
89,چنے کا پلاؤ,,دار چینی,1,ٹکڑا,kfoods,dataset\chanay ka pulaoo - kfoods.wav
89,چنے کا پلاؤ,,لونگ,6,عدد,kfoods,dataset\chanay ka pulaoo - kfoods.wav
89,چنے کا پلاؤ,,نمک,,حسب پسند,kfoods,dataset\chanay ka pulaoo - kfoods.wav
90,چکن چیز پراٹھا,چکن چیز پراٹھا بنانے کے اجزاء,گندم کا آٹا,2,کپ,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,ڈو بنانے کے اجزا,نمک,1,چٹکی,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,کھانے کا تیل,,حسب ضرورت,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,نیم گرم دودھ,,حسب ضرورت,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,چکن فلنگ کے اجزا,ابلی ہوئی چکن(ریشے),300,گرام,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,ہری مرچ(چوپ),2,عدد,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,نمک,,حسب ضرورت,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,گرم مصالحہ,1,کھانے کے چمچ,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,پیاز(درمیانی),1,عدد,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,ہرا دھنیا,2,کھانے کے چمچ,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,دھنیا پائوڈر,½,کھانے کے چمچ,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,ال مرچ کٹی ہوئی,1,کھانے کے چمچ,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,زیرہ پائوڈر,½,کھانے کے چمچ,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,چیڈر چیز(کدوکش),4,کھانے کے چمچ,kfoods,dataset\chicken cheese parhata - kfoods.wav
90,چکن چیز پراٹھا,,موزریلا چیز(کدوکش),4,کھانے کے چمچ,kfoods,dataset\chicken cheese parhata - kfoods.wav
91,بیف چلی ملی,بیف چلی ملی بنانے کے اجزاء,گائے کے گوشت کی بوٹیاں,1,کلو,kfoods,dataset\beef chilli milli - kfoods.wav
91,بیف چلی ملی,,پساہوا لہسن ادرک,1,کھانے کے چمچے,kfoods,dataset\beef chilli milli - kfoods.wav
91,بیف چلی ملی,,پسا ہوا کچا پپیتا,2,کھانے کے چمچے,kfoods,dataset\beef chilli milli - kfoods.wav
91,بیف چلی ملی,,لیموں کا رس,4,کھانے کے چمچے,kfoods,dataset\beef chilli milli - kfoods.wav
91,بیف چلی ملی,,املی کا گو ُدا,2,کھانے کے چمچے,kfoods,dataset\beef chilli milli - kfoods.wav
91,بیف چلی ملی,,ٹماٹو کیچپ,2,کھانے کے چمچے,kfoods,dataset\beef chilli milli - kfoods.wav
91,بیف چلی ملی,,چاٹ مصالحہ,1,چائے کا چمچہ,kfoods,dataset\beef chilli milli - kfoods.wav
91,بیف چلی ملی,,کٹی ُہوئی لال مرچ,1,چائے کا چمچہ,kfoods,dataset\beef chilli milli - kfoods.wav
91,بیف چلی ملی,,پسی ہوئی کالی مرچ,1,چائے کا چمچہ,kfoods,dataset\beef chilli milli - kfoods.wav
91,بیف چلی ملی,,نمک,,حسب ذائقہ,kfoods,dataset\beef chilli milli - kfoods.wav
91,بیف چلی ملی,,تیل,5,کھانے کے چمچے,kfoods,dataset\beef chilli milli - kfoods.wav
91,بیف چلی ملی,,پودینے کے پتے,,سجانے کے لئے,kfoods,dataset\beef chilli milli - kfoods.wav
92,پیری پیری فنگر فش,پیری پیری فنگر فش بنانے کے اجزاء,بون لیس فنگر فش,½,کلو,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,کا لی مرچ,½,چائے کا چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,چِلی پاؤڈر,½,چائے کا چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,پیری پیری سوس,3,کھانے کے چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,کھانے کا تیل,,فرائی کے لئے,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,نمک,1,چائے کا چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,میدہ,2,کھانے کے چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,تازہ دھنیا,2,کھانے کے چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,بریڈ کرمز,,کوٹنگ کے لئے,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,انڈہ,1,عدد,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,سرکہ,1,کھانے کے چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,کشمیری مرچیں,10,عدد,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,لہسن کی جویں,3,عدد,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,مسٹرڈ پیسٹ,1,کھانے کا چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,کالی مر چ,½,چائے کا چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,مسٹرڈ پیسٹ,1,چائے کا چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,سٹرک ایسڈ,1,چائے کا چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,کٹی لال مرچیں,1,کھانے کا چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,کھانے کا تیل,1,کپ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,لیموں کا رس,2,کھانے کے چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,نمک,,کھانے کا چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,پیاز,1,کھانے کا چمچ,kfoods,dataset\peri peri finger fish - kfoods.wav
92,پیری پیری فنگر فش,,مایونیز,1,کپ,kfoods,dataset\peri peri finger fish - kfoods.wav
93,ایگ سوپ,ایگ سوپ  بنانے کے اجزاء,چکن کی یخنی,4,پیالی,kfoods,dataset\egg soup - kfoods.wav
93,ایگ سوپ,,انڈے,3,عدد,kfoods,dataset\egg soup - kfoods.wav
93,ایگ سوپ,,نمک,½,حسب ذائقہ,kfoods,dataset\egg soup - kfoods.wav
93,ایگ سوپ,,کچلا ہوا لہسن,1,چائے کا چمچ,kfoods,dataset\egg soup - kfoods.wav
93,ایگ سوپ,,ہری پیاز,2,عدد,kfoods,dataset\egg soup - kfoods.wav
93,ایگ سوپ,,سویاسوس,2,کھانے کے چمچ,kfoods,dataset\egg soup - kfoods.wav
93,ایگ سوپ,,کالی مرچ پسی ہوئی,½,چائے کا چمچ,kfoods,dataset\egg soup - kfoods.wav
93,ایگ سوپ,,کارن فلار,2,کھانے کے چمچ,kfoods,dataset\egg soup - kfoods.wav
93,ایگ سوپ,,آئل,2,کھانے کے چمچ,kfoods,dataset\egg soup - kfoods.wav
94,سرسوں کا ساگ,سرسوں کا ساگ بنانے کے اجزاء,,,,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,,سرسوں کا ساگ,1,کلو,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,,مکئی کا آٹا,1,پیالی,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,,مکھن,1,پیکٹ,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,,ہری مرچ,4,عدد,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,,لہسن کے جوے,8,عدد,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,,ثابت لال مرچ,10,عدد,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,,ہلدی,1,چائے کا چمچہ,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,,نمک,,حسب ذائقہ,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,بگھار کے اجزاء:,,,,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,,باریک کئے لہسن کے جوے,4,عدد,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,,مکھن,½,پیکٹ,hum masala,dataset\Sarson-Ka-Saag.wav
94,سرسوں کا ساگ,,تیل,3, کھانے کا چمچہ,hum masala,dataset\Sarson-Ka-Saag.wav
95,مونگ دال پکوڑا, مونگ دال پکوڑا بنانے کے اجزاء,,,,hum masala,dataset\moong daal pakora.wav
95,مونگ دال پکوڑا,,قیمہ (ہاتھ کا ‌ کٹا),½,کلو,hum masala,dataset\moong daal pakora.wav
95,مونگ دال پکوڑا,,مونگ دال کا آٹا,1,کپ,hum masala,dataset\moong daal pakora.wav
95,مونگ دال پکوڑا,,کٹی ہری مرچ,4,عدد,hum masala,dataset\moong daal pakora.wav
95,مونگ دال پکوڑا,,ثابت دھنیا (کٹا ہوا),1, کھانے کا چمچہ,hum masala,dataset\moong daal pakora.wav
95,مونگ دال پکوڑا,,کٹا زیرہ,1,چائے کا چمچہ,hum masala,dataset\moong daal pakora.wav
95,مونگ دال پکوڑا,,نمک,½,چائے کا چمچہ,hum masala,dataset\moong daal pakora.wav
95,مونگ دال پکوڑا,,کٹی کالی مرچ,2,چائے کا چمچہ,hum masala,dataset\moong daal pakora.wav
95,مونگ دال پکوڑا,,باریک کٹی پیاز,2,عدد,hum masala,dataset\moong daal pakora.wav
95,مونگ دال پکوڑا,,باریک کٹا لہسن,1, کھانے کا چمچہ,hum masala,dataset\moong daal pakora.wav
95,مونگ دال پکوڑا,,تیل ( تلنے کے لیے),,حسب ضرورت,hum masala,dataset\moong daal pakora.wav
96,گرین چلی چکن ,گرین چلی چکن بنانے کے اجزاء,چکن,14-16,ٹکرے,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,ہری مرچ,10-15,عدد,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,ہرا دھنیا,1,گٹھی,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,لہسن کے بغیر چھلے,6,جوے,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,ادرک لہسن کا پیسٹ,1, کھانے کا چمچہ,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,کٹی پیاز,3,عدد,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,دہی,½,کپ,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,کٹی کالی مرچ,½, کھانے کا چمچہ,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,لیموں ,2,عدد,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,بھنا اور پسا زیره,1, کھانے کا چمچہ,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,مکھن,1, کھانے کا چمچہ,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,نمک,,حسب ذائقہ,hum masala,dataset\green chilli chicken.wav
96,گرین چلی چکن ,,تیل,,حسب ضرورت,hum masala,dataset\green chilli chicken.wav
97,لبنانی کباب,لبنانی کباب بنانے کے اجزاء,گائے یا بکری کا قیمہ,1,کلو,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,ابلی میکرونی,1,پیالی,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,چھلے اور اُبلے مٹر,1,پیالی,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,ڈبل روٹی کا چورا,1,پیکٹ,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,انڈے,2,عدد,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,درمیانی پیاز,3,عدد,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,ابلے آلو,3,عدد,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,ٹماٹر,3,عدد,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,ہری مرچ,6-8,عدد,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,ادرک لہسن کا پیسٹ,1,چائے کا چمچہ,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,کٹی کالی مرچ,1,چائے کا چمچہ,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,تیل,,حسب ضرورت,hum masala,dataset\Labnani kabab.wav
97,لبنانی کباب,,نمک,,حسب ذائقہ,hum masala,dataset\Labnani kabab.wav
97,مغز کی کڑاہی,مغز کی کڑاہی بنانے کے اجزاء,گائے کا مغز,1,عدد,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,لہسن کے بغیر چھلے جوے,3,عدد,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,کچی پسی پیاز,2,عدد,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,باریک کٹے ٹماٹر,3,عدد,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,دہی,½,پیالی,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,پسا گرم مصالحہ,1,چائے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,ہلدی,1,چائے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,پسی لال مرچ,1, کھانے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,ثابت دھنیا,1,چائے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,ثابت کالی مرچ,6,عدد,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,سفید زیرہ,½,چائے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,نمک,,حسب ذائقہ,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,باریک کٹی ادرک,2, کھانے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,لمبی باریک کٹی ہری مرچ,4,عدد,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,باریک کٹا ہرا دھنیا,1,گٹھی,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,لیموں,2,عدد,hum masala,dataset\maghaz ki karahi.wav
97,مغز کی کڑاہی,,تیل,1,پیالی,hum masala,dataset\maghaz ki karahi.wav
98,کھبی اور کالی مرچ والا گوشت,کھبی اور کالی مرچ والا گوشت بنانے کے اجزاء,انڈر کٹ,300,گرام,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,بٹن کھمبی,6,عدد,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,پسا ہوا لہسن ادرک,1,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,پیاز,½,½,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,ہری پیاز,1,ڈنڈی,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,اویسٹر ساس,2,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,کُٹی ہوئی کالی مرچ,1,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,بھُنا ہو امیدہ,3,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,تازہ کریم,1,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,پسی ہوئی کالی مرچ,1/4,چائے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,پانی,2,پیالی,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,نمک ,,حسب ذائقہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,تیل,4,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,کھیرا,,سجانے کے لئے,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
98,کھبی اور کالی مرچ والا گوشت,,چاول,,ہمرا ہ پیش کرنے کے لئے,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
99,چلی چلی جھینگے,چلی چلی جھینگے بنانے کے اجزاء,جھینگے,½,کلو,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,ناریل کا دودھ,½,پیالی,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,ادرک,1,درمیانہ ٹکڑا,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,لہسن ,5,جوے,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,پسی ہوئی ہلدی,1,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,کُٹی ہوئی کالی مرچ,1,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,پسی ہوئی لال مرچ,1,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,پسی ہوئی سفید مرچ,½,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,رائی دانے,2,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,چھوٹی الائچیاں,5,عدد,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,ہرا دھنیا,3,کھانے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,نمک ,,حسب ذائقہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,چلی چلی جھینگے,,تیل,4,کھانے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
99,مچھلی کے کباب,مچھلی کے کباب بنانے کے اجزاء,مچھلی کے فلے,300,گرام,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,پیاز,1,عدد,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,ہرا دھنیا ,1/4,گڈی,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,ہری مرچیں,5,عدد,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,لہسن ,5,جوے,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,ادرک,1,درمیانہ ٹکڑا,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,انڈے ,2,عدد,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,میدہ ,,حسبِ ضرورت,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,پسی ہوئی لال مرچ,2,کھانے کا چمچہ,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,پسی ہوئی ہلدی,1,کھانے کا چمچہ,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,چاٹ مصالحہ,1,کھانے کا چمچہ,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,نمک,,حسب ذائقہ,kfoods,dataset\Machli k Kabab - kfoods.wav
99,مچھلی کے کباب,,تیل,,تلنے کے لئے,kfoods,dataset\Machli k Kabab - kfoods.wav
100,چلی چلی جھینگے,چلی چلی جھینگے بنانے کے اجزاء,جھینگے,½,کلو,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,ناریل کا دودھ,½,پیالی,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,ادرک,1,درمیانہ ٹکڑا,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,لہسن ,5,جوے,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,پسی ہوئی ہلدی,1,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,کُٹی ہوئی کالی مرچ,1,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,پسی ہوئی لال مرچ,1,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,پسی ہوئی سفید مرچ,½,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,رائی دانے,2,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,چھوٹی الائچیاں,5,عدد,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,ہرا دھنیا,3,کھانے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,نمک ,,حسب ذائقہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
100,چلی چلی جھینگے,,تیل,4,کھانے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
